hour,length,angle
19,306.8478276,4.854044004
20,306.6498363,4.854761633
21,307.5510735,4.855479262
22,307.6055383,4.856196891
23,306.7317046,4.856914521
0,307.1191236,4.85763215
1,307.2253127,4.858349779
2,308.1635449,4.859067408
3,307.5589521,4.859785037
4,307.1739309,4.860502667
5,306.200074,4.861220296
6,307.0475316,4.861937925
7,306.6436704,4.862655554
8,306.5621446,4.863373184
9,309.0805393,4.864090813
10,308.6876396,4.864808442
11,309.2408506,4.865526071
12,317.0916515,4.8662437
13,307.1794116,4.86696133
14,306.2723511,4.867678959
15,307.0787033,4.868396588
16,306.2887933,4.869114217
17,307.0636313,4.869831846
18,306.2541962,4.870549476
19,306.8238494,4.871267105
20,311.7373224,4.871984734
21,316.1804804,4.872702363
22,315.8067632,4.873419992
23,310.7011222,4.874137622
0,318.1809462,4.874855251
1,317.9576066,4.87557288
2,306.0051656,4.876290509
3,317.3653454,4.877008139
4,309.465903,4.877725768
5,313.5569242,4.878443397
6,311.8404286,4.879161026
7,308.3536577,4.879878655
8,316.9289424,4.880596285
9,314.492416,4.881313914
10,309.3538906,4.882031543
11,309.9923955,4.882749172
12,317.2125701,4.883466801
13,324.9856131,4.884184431
14,319.4452818,4.88490206
15,313.9707192,4.885619689
16,310.6141156,4.886337318
17,317.8993738,4.887054948
18,306.8831098,4.887772577
19,317.9370538,4.888490206
20,307.1814669,4.889207835
21,307.4441993,4.889925464
22,307.0293767,4.890643094
23,306.8036392,4.891360723
0,316.7145089,4.892078352
1,309.6183358,4.892795981
2,309.4498034,4.89351361
3,307.6928874,4.89423124
4,308.0960635,4.894948869
5,310.2791061,4.895666498
6,314.9863667,4.896384127
7,323.2184207,4.897101757
8,315.7471603,4.897819386
9,307.4270721,4.898537015
10,307.9278736,4.899254644
11,308.6318047,4.899972273
12,317.3900086,4.900689903
13,310.0835126,4.901407532
14,315.5762301,4.902125161
15,309.5556499,4.90284279
16,306.9163367,4.903560419
17,321.0956661,4.904278049
18,306.388474,4.904995678
19,320.1132456,4.905713307
20,307.0471891,4.906430936
21,308.6112519,4.907148566
22,318.7680693,4.907866195
23,312.7855117,4.908583824
0,311.7958977,4.909301453
1,318.4505296,4.910019082
2,307.9086911,4.910736712
3,308.0011784,4.911454341
4,307.9367798,4.91217197
5,307.2808051,4.912889599
6,320.2773249,4.913607228
7,308.1635449,4.914324858
8,315.7320883,4.915042487
9,307.7905129,4.915760116
10,308.2176671,4.916477745
11,309.2583204,4.917195375
12,315.3193209,4.917913004
13,307.9991231,4.918630633
14,306.7769207,4.919348262
15,318.8831646,4.920065891
16,306.3781977,4.920783521
17,316.7080005,4.92150115
18,309.939986,4.922218779
19,306.3555897,4.922936408
20,319.2435225,4.923654037
21,306.7063563,4.924371667
22,320.3335023,4.925089296
23,306.9875862,4.925806925
0,306.8341258,4.926524554
1,318.2871354,4.927242184
2,307.2626502,4.927959813
3,309.7276078,4.928677442
4,310.4373621,4.929395071
5,313.5552115,4.9301127
6,318.0154968,4.93083033
7,315.5615006,4.931547959
8,306.929696,4.932265588
9,310.8384829,4.932983217
10,309.3532055,4.933700846
11,312.0565748,4.934418476
12,317.3680857,4.935136105
13,309.7159613,4.935853734
14,306.8149432,4.936571363
15,307.0725374,4.937288993
16,306.7066988,4.938006622
17,307.1917433,4.938724251
18,306.7323897,4.93944188
19,306.9601825,4.940159509
20,309.3552608,4.940877139
21,307.7586561,4.941594768
22,322.2877245,4.942312397
23,306.7484894,4.943030026
0,307.2078429,4.943747655
1,306.5922886,4.944465285
2,306.4405409,4.945182914
3,309.1110259,4.945900543
4,311.6499733,4.946618172
5,370.1098201,4.947335802
6,318.961265,4.948053431
7,306.6046203,4.94877106
8,306.6107861,4.949488689
9,308.1436773,4.950206318
10,308.9287916,4.950923948
11,311.7027253,4.951641577
12,317.8353178,4.952359206
13,307.001288,4.953076835
14,306.8992094,4.953794464
15,306.9845032,4.954512094
16,306.3686064,4.955229723
17,307.1383062,4.955947352
18,318.4361427,4.956664981
19,306.1754107,4.957382611
20,307.0098516,4.95810024
21,330.6862557,4.958817869
22,308.2437006,4.959535498
23,307.5188743,4.960253127
0,308.3262541,4.960970757
1,308.3111821,4.961688386
2,308.8739844,4.962406015
3,307.8141485,4.963123644
4,307.7788663,4.963841273
5,307.6397928,4.964558903
6,314.0532727,4.965276532
7,315.19943,4.965994161
8,309.966362,4.96671179
9,310.2040886,4.96742942
10,310.9857775,4.968147049
11,312.0952825,4.968864678
12,316.0520258,4.969582307
13,314.0173054,4.970299936
14,306.8015839,4.971017566
15,306.5182988,4.971735195
16,307.4322102,4.972452824
17,316.3565488,4.973170453
18,309.6457394,4.973888082
19,312.8625844,4.974605712
20,314.0097694,4.975323341
21,306.6950523,4.97604097
22,321.5646109,4.976758599
23,310.274653,4.977476229
0,317.3958319,4.978193858
1,317.2666922,4.978911487
2,329.1814532,4.979629116
3,309.1243851,4.980346745
4,306.5878355,4.981064375
5,306.9934094,4.981782004
6,306.7358152,4.982499633
7,307.2157215,4.983217262
8,310.4767549,4.983934891
9,310.6973542,4.984652521
10,308.5218476,4.98537015
11,311.2183659,4.986087779
12,333.2334242,4.986805408
13,308.4440897,4.987523038
14,306.5758464,4.988240667
15,306.7207432,4.988958296
16,307.031432,4.989675925
17,307.2057876,4.990393554
18,322.1229601,4.991111184
19,306.6443555,4.991828813
20,325.2158037,4.992546442
21,311.8688599,4.993264071
22,320.2026499,4.9939817
23,320.5047751,4.99469933
0,314.5982626,4.995416959
1,310.9087048,4.996134588
2,309.0986942,4.996852217
3,316.6997794,4.997569847
4,306.8262472,4.998287476
5,307.724059,4.999005105
6,313.1352507,4.999722734
7,311.2789965,5.000440363
8,308.028582,5.001157993
9,308.5129414,5.001875622
10,308.8852884,5.002593251
11,316.313388,5.00331088
12,313.7268268,5.004028509
13,316.425743,5.004746139
14,307.5938917,5.005463768
15,319.0304591,5.006181397
16,315.2419056,5.006899026
17,311.3252401,5.007616656
18,319.2746941,5.008334285
19,307.4705753,5.009051914
20,318.5837798,5.009769543
21,307.6692517,5.010487172
22,319.1462395,5.011204802
23,313.9604428,5.011922431
0,311.4502692,5.01264006
1,314.9897921,5.013357689
2,310.3414494,5.014075318
3,308.5321239,5.014792948
4,308.1155886,5.015510577
5,317.1498842,5.016228206
6,319.8166011,5.016945835
7,309.3254594,5.017663465
8,316.1133415,5.018381094
9,308.4221668,5.019098723
10,310.7360618,5.019816352
11,311.4184125,5.020533981
12,376.1971966,5.021251611
13,320.7281148,5.02196924
14,315.7396243,5.022686869
15,310.1886741,5.023404498
16,317.3204719,5.024122127
17,308.739364,5.024839757
18,315.8252607,5.025557386
19,309.8807256,5.026275015
20,306.7971308,5.026992644
21,319.578532,5.027710274
22,307.136936,5.028427903
23,307.5267528,5.029145532
0,310.906992,5.029863161
1,314.3327898,5.03058079
2,323.3314608,5.03129842
3,311.6407246,5.032016049
4,310.7233876,5.032733678
5,315.10523,5.033451307
6,312.4371429,5.034168936
7,309.4045874,5.034886566
8,307.6778154,5.035604195
9,312.4662593,5.036321824
10,311.057027,5.037039453
11,308.242673,5.037757083
12,318.0442706,5.038474712
13,318.7995835,5.039192341
14,306.5254922,5.03990997
15,318.9907239,5.040627599
16,319.1938534,5.041345229
17,320.891509,5.042062858
18,320.3492594,5.042780487
19,317.4009701,5.043498116
20,314.7263746,5.044215745
21,317.1063809,5.044933375
22,321.7050546,5.045651004
23,307.2194895,5.046368633
0,308.7253196,5.047086262
1,310.1256457,5.047803892
2,308.7003138,5.048521521
3,306.5326857,5.04923915
4,306.8413192,5.049956779
5,320.6712522,5.050674408
6,397.1507063,5.051392038
7,355.8808216,5.052109667
8,316.3298302,5.052827296
9,307.6103339,5.053544925
10,307.6815834,5.054262554
11,363.4901278,5.054980184
12,317.6140334,5.055697813
13,327.3937081,5.056415442
14,318.3611252,5.057133071
15,307.0516422,5.057850701
16,318.4498445,5.05856833
17,319.8511982,5.059285959
18,318.9698286,5.060003588
19,319.3329268,5.060721217
20,320.669882,5.061438847
21,321.0285272,5.062156476
22,320.4342107,5.062874105
23,318.469027,5.063591734
0,315.0767987,5.064309363
1,317.4338545,5.065026993
2,318.1042161,5.065744622
3,321.5738597,5.066462251
4,307.8884809,5.06717988
5,322.4161791,5.06789751
6,307.2605949,5.068615139
7,363.950509,5.069332768
8,319.3668389,5.070050397
9,321.6615513,5.070768026
10,309.2898346,5.071485656
11,326.7771262,5.072203285
12,329.221531,5.072920914
13,318.9324911,5.073638543
14,322.0986394,5.074356172
15,321.512544,5.075073802
16,319.326761,5.075791431
17,320.4451722,5.07650906
18,320.7305126,5.077226689
19,324.8143403,5.077944318
20,325.2144335,5.078661948
21,324.9201869,5.079379577
22,324.8410589,5.080097206
23,320.3026732,5.080814835
0,307.9271885,5.081532465
1,321.6903251,5.082250094
2,316.9306551,5.082967723
3,315.4477755,5.083685352
4,315.097694,5.084402981
5,308.9613335,5.085120611
6,320.8551992,5.08583824
7,317.1084362,5.086555869
8,310.9001411,5.087273498
9,309.2319444,5.087991127
10,326.3407232,5.088708757
11,321.6779935,5.089426386
12,329.9795843,5.090144015
13,307.3044408,5.090861644
14,307.0602058,5.091579274
15,318.9314635,5.092296903
16,319.8200266,5.093014532
17,318.1501172,5.093732161
18,317.7626982,5.09444979
19,311.5598838,5.09516742
20,320.4773714,5.095885049
21,322.5528548,5.096602678
22,322.3819246,5.097320307
23,307.1362509,5.098037936
0,321.8968801,5.098755566
1,331.8920159,5.099473195
2,324.3371744,5.100190824
3,321.267624,5.100908453
4,319.2661305,5.101626083
5,321.1460203,5.102343712
6,317.6794596,5.103061341
7,308.5242454,5.10377897
8,321.0675774,5.104496599
9,312.0106737,5.105214229
10,333.1203842,5.105931858
11,307.7792089,5.106649487
12,314.7493252,5.107367116
13,306.3895017,5.108084745
14,320.331447,5.108802375
15,316.9457271,5.109520004
16,315.6783086,5.110237633
17,313.6925722,5.110955262
18,320.9709795,5.111672892
19,320.2389598,5.112390521
20,320.8829453,5.11310815
21,321.7855528,5.113825779
22,308.3402984,5.114543408
23,322.9752134,5.115261038
0,333.1601195,5.115978667
1,325.3192524,5.116696296
2,359.4655605,5.117413925
3,320.0817314,5.118131554
4,309.936218,5.118849184
5,330.4255786,5.119566813
6,315.6413137,5.120284442
7,320.4592165,5.121002071
8,310.3784443,5.121719701
9,319.6693066,5.12243733
10,309.0774564,5.123154959
11,315.6813916,5.123872588
12,327.9280791,5.124590217
13,321.2361098,5.125307847
14,316.945042,5.126025476
15,316.1153967,5.126743105
16,316.4969925,5.127460734
17,321.4909636,5.128178363
18,323.0642752,5.128895993
19,325.7984736,5.129613622
20,324.2481126,5.130331251
21,321.3333927,5.13104888
22,309.0339531,5.13176651
23,319.0647137,5.132484139
0,319.3767727,5.133201768
1,307.0293767,5.133919397
2,306.3100311,5.134637026
3,307.9241056,5.135354656
4,309.1528164,5.136072285
5,308.1145609,5.136789914
6,308.912692,5.137507543
7,314.5345491,5.138225172
8,307.0026582,5.138942802
9,307.5041448,5.139660431
10,308.9750353,5.14037806
11,316.6185961,5.141095689
12,318.3621528,5.141813319
13,318.3761972,5.142530948
14,318.3087157,5.143248577
15,320.0005481,5.143966206
16,319.8926462,5.144683835
17,320.5667758,5.145401465
18,316.0486004,5.146119094
19,313.9799679,5.146836723
20,320.891509,5.147554352
21,322.5990984,5.148271981
22,308.1279202,5.148989611
23,318.6262554,5.14970724
0,321.4536262,5.150424869
1,330.1720949,5.151142498
2,321.9366154,5.151860128
3,310.0300755,5.152577757
4,317.5373032,5.153295386
5,320.2019648,5.154013015
6,320.8826028,5.154730644
7,308.2460984,5.155448274
8,316.7425976,5.156165903
9,319.2414672,5.156883532
10,316.2006906,5.157601161
11,313.4363482,5.15831879
12,316.4209473,5.15903642
13,309.9821191,5.159754049
14,318.1710124,5.160471678
15,317.6924763,5.161189307
16,310.0804297,5.161906937
17,317.5218887,5.162624566
18,321.1206719,5.163342195
19,319.6826658,5.164059824
20,315.6375457,5.164777453
21,317.2129126,5.165495083
22,315.9766658,5.166212712
23,317.0899388,5.166930341
0,307.1660524,5.16764797
1,318.7029856,5.168365599
2,317.9898058,5.169083229
3,308.7828672,5.169800858
4,317.9141033,5.170518487
5,313.4058616,5.171236116
6,328.8717921,5.171953746
7,310.0513133,5.172671375
8,308.3276242,5.173389004
9,309.0606717,5.174106633
10,309.3854048,5.174824262
11,317.3423948,5.175541892
12,322.7785923,5.176259521
13,316.5148048,5.17697715
14,308.2800104,5.177694779
15,317.9819273,5.178412408
16,317.1067235,5.179130038
17,309.7546689,5.179847667
18,319.6395051,5.180565296
19,319.3500541,5.181282925
20,306.0222929,5.182000555
21,319.552156,5.182718184
22,319.7672746,5.183435813
23,307.219832,5.184153442
0,307.4006961,5.184871071
1,306.1966485,5.185588701
2,306.8132305,5.18630633
3,307.2098982,5.187023959
4,308.9092665,5.187741588
5,308.8743269,5.188459217
6,318.9400271,5.189176847
7,348.2499349,5.189894476
8,307.9295863,5.190612105
9,355.5310826,5.191329734
10,309.3549183,5.192047364
11,311.8411137,5.192764993
12,315.1716838,5.193482622
13,307.2510037,5.194200251
14,319.2637327,5.19491788
15,306.7138923,5.19563551
16,319.9690339,5.196353139
17,306.4484195,5.197070768
18,320.0683721,5.197788397
19,307.0663716,5.198506026
20,319.6282011,5.199223656
21,320.1762739,5.199941285
22,308.1279202,5.200658914
23,307.418851,5.201376543
0,321.8828357,5.202094173
1,310.056109,5.202811802
2,314.5903841,5.203529431
3,327.6204733,5.20424706
4,346.1408821,5.204964689
5,308.7194963,5.205682319
6,307.667539,5.206399948
7,306.8581039,5.207117577
8,307.4006961,5.207835206
9,334.7635751,5.208552835
10,313.4849897,5.209270465
11,369.5826425,5.209988094
12,329.6462875,5.210705723
13,306.4025184,5.211423352
14,316.4096433,5.212140982
15,316.9241467,5.212858611
16,306.2476878,5.21357624
17,316.651823,5.214293869
18,306.1075867,5.215011498
19,317.5986189,5.215729128
20,306.4641766,5.216446757
21,317.4602305,5.217164386
22,306.9731992,5.217882015
23,315.4056424,5.218599644
0,306.3778551,5.219317274
1,315.6882425,5.220034903
2,307.7648219,5.220752532
3,307.7521478,5.221470161
4,306.764589,5.222187791
5,315.5854788,5.22290542
6,306.3528493,5.223623049
7,316.2815313,5.224340678
8,306.0240056,5.225058307
9,318.2474001,5.225775937
10,309.473439,5.226493566
11,314.0841018,5.227211195
12,341.1328666,5.227928824
13,347.6508228,5.228646453
14,314.93567,5.229364083
15,312.1857145,5.230081712
16,311.1066961,5.230799341
17,306.2178864,5.23151697
18,306.7964457,5.2322346
19,306.347026,5.232952229
20,305.9918063,5.233669858
21,316.659359,5.234387487
22,306.3740871,5.235105116
23,328.3586589,5.235822746
0,327.8232602,5.236540375
1,319.2760643,5.237258004
2,304.7202773,5.237975633
3,304.7058904,5.238693262
4,304.4476111,5.239410892
5,308.6968883,5.240128521
6,321.0901854,5.24084615
7,321.3484647,5.241563779
8,316.5370703,5.242281409
9,327.6941205,5.242999038
10,317.5725854,5.243716667
11,313.137991,5.244434296
12,312.299097,5.245151925
13,315.150446,5.245869555
14,306.6649083,5.246587184
15,306.5388515,5.247304813
16,330.5372484,5.248022442
17,306.079498,5.248740071
18,307.1338531,5.249457701
19,324.5444145,5.25017533
20,314.3163476,5.250892959
21,306.6207199,5.251610588
22,306.2689256,5.252328218
23,331.8533083,5.253045847
0,306.4919228,5.253763476
1,305.9770769,5.254481105
2,306.9457956,5.255198734
3,319.887508,5.255916364
4,316.9378485,5.256633993
5,307.6719921,5.257351622
6,306.2144609,5.258069251
7,306.6255155,5.25878688
8,306.4491046,5.25950451
9,308.1371689,5.260222139
10,308.9712673,5.260939768
11,309.6940383,5.261657397
12,317.1402929,5.262375027
13,311.9979995,5.263092656
14,329.673006,5.263810285
15,306.8961265,5.264527914
16,306.0986805,5.265245543
17,309.7765918,5.265963173
18,329.673006,5.266680802
19,306.1894551,5.267398431
20,306.1367031,5.26811606
21,314.9003878,5.268833689
22,327.433786,5.269551319
23,306.6919694,5.270268948
0,307.0211556,5.270986577
1,319.5846978,5.271704206
2,306.9122261,5.272421835
3,308.5961799,5.273139465
4,306.7762356,5.273857094
5,306.7556828,5.274574723
6,309.8166696,5.275292352
7,340.0264445,5.276009982
8,316.2541277,5.276727611
9,326.6496992,5.27744524
10,313.1345656,5.278162869
11,308.4019566,5.278880498
12,317.855528,5.279598128
13,311.6020169,5.280315757
14,306.392242,5.281033386
15,329.1530219,5.281751015
16,311.0450379,5.282468644
17,306.3730595,5.283186274
18,307.0591782,5.283903903
19,331.3764849,5.284621532
20,308.2327391,5.285339161
21,306.9249003,5.286056791
22,306.0000274,5.28677442
23,335.176685,5.287492049
0,306.8950989,5.288209678
1,307.9073209,5.288927307
2,307.381856,5.289644937
3,307.0375978,5.290362566
4,310.7501062,5.291080195
5,309.0308702,5.291797824
6,322.3517806,5.292515453
7,331.0202376,5.293233083
9,316.7336914,5.293950712
10,308.1871806,5.294668341
11,309.0911582,5.29538597
12,309.3405314,5.2961036
13,312.7642739,5.296821229
14,312.1322774,5.297538858
15,309.3097023,5.298256487
16,306.3230478,5.298974116
17,306.4405409,5.299691746
18,306.7337599,5.300409375
19,306.4378006,5.301127004
20,306.2631024,5.301844633
21,307.0249236,5.302562262
22,306.1264267,5.303279892
23,343.762246,5.303997521
0,329.3883507,5.30471515
1,306.7693847,5.305432779
2,306.2230245,5.306150409
3,324.8348931,5.306868038
4,315.6265843,5.307585667
5,307.9939849,5.308303296
6,306.2744064,5.309020925
7,309.1812477,5.309738555
8,307.4311826,5.310456184
9,307.0639738,5.311173813
10,309.1041749,5.311891442
11,308.9681844,5.312609071
12,311.6181165,5.313326701
13,316.9477824,5.31404433
14,316.9378485,5.314761959
15,306.5768741,5.315479588
16,306.4590384,5.316197218
17,306.8591316,5.316914847
18,306.0935423,5.317632476
19,306.4439664,5.318350105
20,306.8509105,5.319067734
21,306.0675089,5.319785364
22,306.4247839,5.320502993
23,353.2069112,5.321220622
0,306.5200115,5.321938251
1,331.4357453,5.32265588
2,314.9247085,5.32337351
3,309.8026253,5.324091139
4,308.5208199,5.324808768
5,307.5260677,5.325526397
6,308.773276,5.326244027
7,316.1924695,5.326961656
8,318.6420125,5.327679285
9,308.8157516,5.328396914
10,307.9830234,5.329114543
11,311.384158,5.329832173
12,310.4342792,5.330549802
13,318.747174,5.331267431
14,317.3447926,5.33198506
15,309.8111889,5.332702689
16,307.6576052,5.333420319
17,306.3042078,5.334137948
18,306.7601359,5.334855577
19,306.9399723,5.335573206
20,306.4237562,5.336290836
21,306.8231643,5.337008465
22,322.4805777,5.337726094
23,331.0962827,5.338443723
0,311.6938191,5.339161352
1,338.5373991,5.339878982
2,307.6819259,5.340596611
3,325.1736706,5.34131424
4,307.8425798,5.342031869
5,306.5285751,5.342749498
6,327.5519642,5.343467128
7,313.4027787,5.344184757
8,322.9025938,5.344902386
9,306.666621,5.345620015
10,310.8028582,5.346337645
11,325.4829892,5.347055274
12,309.8889467,5.347772903
13,315.1134511,5.348490532
14,317.6020443,5.349208161
15,311.9822424,5.349925791
16,306.3179097,5.35064342
17,307.0060836,5.351361049
18,306.3333242,5.352078678
19,307.0057411,5.352796307
20,334.1603524,5.353513937
21,306.4282093,5.354231566
22,319.4973487,5.354949195
23,345.5647206,5.355666824
0,318.0603702,5.356384454
1,311.075867,5.357102083
2,328.8104764,5.357819712
3,325.6230903,5.358537341
4,306.8728334,5.35925497
5,307.1071345,5.3599726
6,307.5702561,5.360690229
7,306.4165628,5.361407858
8,334.0562186,5.362125487
9,308.2902868,5.362843116
10,311.7414329,5.363560746
11,317.9805571,5.364278375
12,314.5838757,5.364996004
13,324.5129003,5.365713633
14,321.0569585,5.366431263
15,319.1054766,5.367148892
16,306.3805955,5.367866521
17,306.7320472,5.36858415
18,306.9499061,5.369301779
19,332.6579477,5.370019409
20,308.668457,5.370737038
21,330.116945,5.371454667
22,314.4485702,5.372172296
23,356.4443089,5.372889925
0,315.8673938,5.373607555
1,319.8484579,5.374325184
2,331.6549744,5.375042813
3,307.7627667,5.375760442
4,310.0496006,5.376478072
5,309.0582738,5.377195701
6,306.2333009,5.37791333
7,307.1937986,5.378630959
8,376.2783799,5.379348588
9,306.6882014,5.380066218
10,321.9838867,5.380783847
11,326.8476906,5.381501476
12,331.1264267,5.382219105
13,325.5566365,5.382936734
14,329.6483428,5.383654364
15,306.4316348,5.384371993
16,306.2322733,5.385089622
17,307.0718523,5.385807251
18,317.2660072,5.386524881
19,330.3738542,5.38724251
20,308.2666511,5.387960139
21,342.5873149,5.388677768
22,308.3351602,5.389395397
23,308.2276009,5.390113027
0,314.2427004,5.390830656
1,320.4547634,5.391548285
2,307.7267994,5.392265914
3,307.366784,5.392983543
4,307.6051957,5.393701173
5,307.8747791,5.394418802
6,308.3262541,5.395136431
7,322.0832249,5.39585406
8,338.4483373,5.39657169
9,308.0487922,5.397289319
10,318.1956757,5.398006948
11,332.9504816,5.398724577
12,308.8575422,5.399442206
13,321.2415905,5.400159836
14,338.9395476,5.400877465
15,308.3605086,5.401595094
16,306.7368428,5.402312723
17,306.5940013,5.403030352
18,316.888522,5.403747982
19,327.8900566,5.404465611
20,312.0445857,5.40518324
21,339.7308277,5.405900869
22,310.3784443,5.406618499
23,358.6091967,5.407336128
0,318.133675,5.408053757
1,333.8119836,5.408771386
2,311.4697943,5.409489015
3,306.8166559,5.410206645
4,306.6912843,5.410924274
5,319.7265117,5.411641903
6,306.944768,5.412359532
7,321.7673979,5.413077161
8,330.9924914,5.413794791
9,313.0160448,5.41451242
10,335.3140457,5.415230049
11,309.0534782,5.415947678
12,322.095214,5.416665308
13,327.4755765,5.417382937
14,344.3640985,5.418100566
15,306.3799104,5.418818195
16,306.6984777,5.419535824
17,307.4798241,5.420253454
18,306.5926312,5.420971083
19,331.3576449,5.421688712
20,322.1616678,5.422406341
21,335.2544428,5.42312397
22,318.6598249,5.4238416
23,358.0618089,5.424559229
0,336.1536248,5.425276858
1,320.6609758,5.425994487
2,329.7682337,5.426712117
3,309.4114383,5.427429746
4,323.3746215,5.428147375
5,353.4569694,5.428865004
6,360.8110793,5.429582633
7,309.721442,5.430300263
8,376.8894811,5.431017892
9,312.2891632,5.431735521
10,310.9542633,5.43245315
11,332.7408438,5.433170779
12,396.1970596,5.433888409
13,336.8890701,5.434606038
14,332.0680843,5.435323667
15,308.6078265,5.436041296
16,306.8779716,5.436758926
17,334.4474056,5.437476555
18,307.2434677,5.438194184
19,337.9256128,5.438911813
20,306.324418,5.439629442
21,335.6980393,5.440347072
22,306.7272516,5.441064701
23,332.027664,5.44178233
0,320.8521162,5.442499959
1,314.0978036,5.443217588
2,307.2903964,5.443935218
3,333.7612869,5.444652847
4,344.4627516,5.445370476
5,308.085102,5.446088105
6,315.0134278,5.446805735
7,322.3291725,5.447523364
8,335.1146842,5.448240993
9,308.2077333,5.448958622
10,309.642314,5.449676251
11,308.8150665,5.450393881
12,308.9106367,5.45111151
13,336.6489456,5.451829139
14,315.4412671,5.452546768
15,307.5188743,5.453264397
16,307.0293767,5.453982027
17,307.0656865,5.454699656
18,307.1139854,5.455417285
19,326.2968774,5.456134914
20,310.6439171,5.456852544
21,307.4178233,5.457570173
22,334.8091336,5.458287802
23,335.0800871,5.459005431
0,312.5388789,5.45972306
1,326.0817588,5.46044069
2,306.8560487,5.461158319
3,307.8871107,5.461875948
4,308.6455065,5.462593577
5,307.4455695,5.463311206
6,307.3178,5.464028836
7,328.4864283,5.464746465
8,340.0127427,5.465464094
9,307.1496102,5.466181723
10,335.8432786,5.466899353
11,323.8171903,5.467616982
12,350.2421797,5.468334611
13,316.1534193,5.46905224
14,343.8561035,5.469769869
15,314.153296,5.470487499
16,306.4484195,5.471205128
17,306.9492211,5.471922757
18,306.9759396,5.472640386
19,306.5117904,5.473358015
20,307.1057644,5.474075645
21,321.9458641,5.474793274
22,316.3592891,5.475510903
23,314.9747201,5.476228532
0,307.1454996,5.476946161
1,306.7765781,5.477663791
2,322.2623762,5.47838142
3,314.4030117,5.479099049
4,306.9413425,5.479816678
5,306.6803228,5.480534308
6,308.85994,5.481251937
7,309.1045175,5.481969566
8,314.3512873,5.482687195
9,333.6602359,5.483404824
10,312.3950098,5.484122454
11,325.0702218,5.484840083
12,309.4278805,5.485557712
13,334.7570667,5.486275341
14,332.407547,5.48699297
15,308.6413959,5.4877106
16,306.9728567,5.488428229
17,307.1581738,5.489145858
18,313.7758108,5.489863487
19,331.9242152,5.490581117
20,306.7508872,5.491298746
21,340.4207144,5.492016375
22,307.3260211,5.492734004
23,348.0889385,5.493451633
0,323.5092419,5.494169263
1,325.3315841,5.494886892
2,309.6149103,5.495604521
3,327.3351328,5.49632215
4,308.2262308,5.497039779
5,307.4215913,5.497757409
6,369.7597386,5.498475038
7,307.3345848,5.499192667
8,329.5007056,5.499910296
9,308.1049697,5.500627926
10,325.6628256,5.501345555
11,319.3151145,5.502063184
12,315.887604,5.502780813
13,316.2623488,5.503498442
14,335.9960539,5.504216072
15,306.7245112,5.504933701
16,306.4552704,5.50565133
17,307.5685434,5.506368959
18,327.7838675,5.507086588
19,316.5189154,5.507804218
20,312.0665086,5.508521847
21,325.7279092,5.509239476
22,308.657153,5.509957105
23,331.3042078,5.510674735
0,307.3969281,5.511392364
1,327.5389474,5.512109993
2,318.5207514,5.512827622
3,326.9466862,5.513545251
4,307.9223929,5.514262881
5,330.0963923,5.51498051
6,307.2657331,5.515698139
7,332.2585397,5.516415768
8,316.1301262,5.517133397
9,331.5864653,5.517851027
10,307.6250634,5.518568656
11,309.5268761,5.519286285
12,325.7703849,5.520003914
13,312.6231451,5.520721544
14,331.5357686,5.521439173
15,307.4774262,5.522156802
16,306.6306537,5.522874431
17,314.4341833,5.52359206
18,321.8776975,5.52430969
19,306.4737679,5.525027319
20,328.1459381,5.525744948
21,308.9339298,5.526462577
22,306.8063796,5.527180206
23,329.7726868,5.527897836
0,321.2645411,5.528615465
1,307.7031638,5.529333094
2,319.341833,5.530050723
3,325.1942233,5.530768353
4,319.3740323,5.531485982
5,307.6038255,5.532203611
6,309.2000877,5.53292124
7,326.998068,5.533638869
8,311.9568941,5.534356499
9,315.7091377,5.535074128
10,310.7388022,5.535791757
11,382.5144212,5.536509386
12,323.901799,5.537227015
13,311.2413165,5.537944645
14,332.3513695,5.538662274
15,309.4970747,5.539379903
16,306.8122028,5.540097532
17,315.2761602,5.540815162
18,322.3586315,5.541532791
19,307.2410698,5.54225042
20,332.5983448,5.542968049
21,306.4775359,5.543685678
22,333.3022759,5.544403308
23,326.0581231,5.545120937
0,328.6255018,5.545838566
1,307.0451338,5.546556195
2,326.1516381,5.547273824
3,312.3939822,5.547991454
4,322.5083239,5.548709083
5,307.802502,5.549426712
6,332.0965156,5.550144341
7,320.4766864,5.550861971
8,323.5202033,5.5515796
9,307.2736117,5.552297229
10,308.7626571,5.553014858
11,313.370922,5.553732487
12,322.3017689,5.554450117
13,346.1532138,5.555167746
14,317.0135511,5.555885375
15,307.5466204,5.556603004
16,306.9420276,5.557320633
17,327.1703684,5.558038263
18,306.9046901,5.558755892
19,318.8937835,5.559473521
20,319.1027363,5.56019115
21,306.9272981,5.56090878
22,331.0065358,5.561626409
23,314.9969856,5.562344038
0,317.6780894,5.563061667
1,320.880205,5.563779296
2,326.9655262,5.564496926
3,306.915309,5.565214555
4,332.4394037,5.565932184
5,307.4445419,5.566649813
6,320.7949111,5.567367442
7,307.3445186,5.568085072
8,327.1799597,5.568802701
9,314.1601469,5.56952033
10,308.7756738,5.570237959
11,308.4968417,5.570955589
12,309.0668375,5.571673218
13,334.5823685,5.572390847
14,316.9933409,5.573108476
15,308.1933464,5.573826105
16,306.6573723,5.574543735
17,320.033775,5.575261364
